파일,정답
60adad01af14a4fb725866f0063880b4f2e41ef7a5c72123fcacc140ca4189b0,1
1e15a2699d54261896aaad56f61929425c8ed29db8b044da01d4d435b4561389,1
8b96ec0339aaccfad26f476275ebe989199232e207b220e5476cd37790493fe8,1
dc050eccf0cd5edf954b104b37746ff0819a3b745362e4793579155825ec4a9a,0
eabe4bb3b14a8ec57a03cd60251bb0f01dca64d5f8ac9e2a950e509f04bb06ac,1
9f5407982c1bdaeb5cefee4e8c5ef1fa59146c0ba2030d7c01154ae0ea7cd6cc,1
4ccb1446b39af6a32aaf13ef48a1735c210598904abc887188aed42c68e61fde,0
fe412fd64b3384b8386f99e100a716d1e949c1b7baf0664b5a8d44e36fcfe086,1
d7dae26c7239b030ef3bfbcc09428ab842f218a0bb9871185243435e4e77d404,1
3be937a3bcd17778b9e5812a65688175f90ba1cb3bef7c56af0db2fe208e89d5,1
25bd5f14b21a01a4cbb79d43a15cbd413f48c24a1ce8885d861fdfd86efde134,1
c2abfe65a7498930ed55f22ef64df8e2f1d4bea678fc9643296a54e1fc396888,1
3da273cb37557464454ba2e26a06fb6ad005c5bfeee9d5b643a5cce30c638a31,0
3e02eb1315a2ab2b53b643d5af6b64b17c14461a62d13d0fdba95aee913b42d3,0
49d9f97a7e1bbfad611cc23bfffec7d3d4af0b8694a4f38a3fc8be0a2ee8ece5,0
95e7f0b1acd0681ddb4db8f347c7884029dec60a2977b5e30b3e2fe214337dec,0
b31600e5b06307e3506729e00ed0c46fb0086696bb7e1873a6cd407dbeeef143,1
b9e70c599fa054f1a2f400d053772bffb881448ff7e44316618c5b23d9bb466f,1
b38dc24768552abaa81bd7a6d8a2dcba1086a43dafd747c8d20790fd4a54d9f5,1
60e157ec1710e35a8de18afcc4e8556c43faaf092b961d555ff28ff11bc577e9,1
59f8c085c4b786c4e35c0b22fe6188c670f1c979858571aa7e15b889a7614e17,0
1a86258da39b7bd68564c6c98e5a41a255afc4045ee11f8e704c96ecf207579e,1
613a682ff6041162cb79477c026e06f5c3d39353aff1949f73373b22475ea35f,1
05c315482962bb29bcea8bb63e1d0d91d76d43b6a419bd7fcf5b66efab0ad07a,1
dd86480d82addb02c6764b0d8bd7c9c74221837aadab07ceb93285c7d81b53b0,1
3dea6e8a02e7e06aaf9e8d7b04e498aba7803f92ccdd78e34729a6edccfcf7ff,1
b21a6a00ce3fec4101bd322b6661a9f8edb7d1f06e78d281611da4a9c106d933,0
93a8cb073dd1cbf448b91def57a17b8bb55ddd3dff431c73022f0b0d11143df7,1
219adbe0bc239b80de4986bdbd9b83eb0503d96813d3bc70ef7aff3e32c90c46,1
c35c24750c4f535da6fad4a656d6dcaabe636c2a919ab22e75a5418d458cdae5,1
a75ff96d39f51401905e4a2836bd2d9ecbd73ef9506cefffea37945ac78b38be,0
2a0b94d931cbe9875ef445b2df2e725dee1f547e89171ac1757affa57561069f,1
6980d2352d2a29c0760723f019b306b317e53f198449b0623820de0a7acb515f,0
297c1d019588089348c21a5f2929f7eb104685011c7b5e3f780695ff71cfd68c,0
f7bb2021d46b734502ad2e638dcc349fafce16a780f1e308e24b66e07369f3da,1
ec4dffcde3a01f7807336fd9519e8afc640271dc2fb6af33b753f4898d49179a,0
30d216ef715a6b3491b5992a99053de4720233e94cf8c294609ec7c21190985a,1
4a74517f1a7be395d595626934ae8ee2bd62ae472c125f3ac57191af691816b0,1
7540dfc64c054797ca3a769165f0e8085db9e1295b8412408c168f38ffb07504,1
0c376cbb995250b70cff6c7cffd3ed44932850e0d659bfbe495060c868df8c27,1
73de3b2215db8d41a0d743ce7e8888b6a82b49c6ab21d31477ded32d37e7aad5,0
c879c3f4ab704b4152bce0e3e8996d4f2e27e6a57b52ae339a17ec7adc90900c,1
30038f7b4c4707b13ce234fcb37e5b12b34612d211442d7bdf35125b6dbd3873,0
4bb6ad78d7831a0f5608e9c10d3bb89ac71c495093efb2458781923aba4e9807,0
cd8d04b5ad90232ecec6c47ec6aaca3de2086c4897a97d84c59a4e76a049c70c,1
f819e090cfb3688ddd169963723ac511d9724bea8a17331cb1363ea1d51eaa33,1
5b8e5bfafbb301171a12925a11ba2a23250457fc15919eb438ef7df2f10d130e,0
63c647376e627d51ce5dca85f2d334997dd6b2240f6740dde38161d953d7c9ad,1
791e445da98bcd7f928a49d04389e6640557111a5ecc17d6a451e66685acd915,1
f392e81f98322e58ded72bbde838cc3a31b3867aba607bf256f9346cf1b48486,0
59215909cfae8d8ad2361580f0532fe4d03ad53b9c529139977849c7e7817ae9,1
4e75f6ea9aa8f960566c106e624585e592006e507d3aab03f6dac1b382c20fc4,1
151651d2b508e45f151c5affae07818bced257f29f186fe615ab9bc6a7d22c5f,0
c66f514cfa1d600d336cf81c05f8f8db600cae10b8c0c73845c3a58bfca4aa01,1
bb940584e314b4b5ffb2a4292bebb6f1e12c8e4f4be11de70c25cd928c7a302e,1
dbb576ca6d9faecf53bdabf8519df3df2b879f40703517d1b138c0a8c0223fcf,0
f02610092e3e4a48687deb771d3546d5f357b9f0ff78c15cab03e37f446bdf6b,1
8e11268a61d5595cc4dd669ea153c2d62d508284e22194d7bb2698a29c30c8e2,0
deafbe442bf7af1e076dc817eb88235bbfe6107e5607c8061b6d569d7328f81a,1
99c15e6100e5ade233e46a0ca6790888b1403a3f3261e040e3594998b688877c,1
a697d0ea2784afa266146bfedc5a9081810ac96f8a0403649d29fc41d617208a,1
11b8cff96171b2120de540be57dda8b431c530bdd5ca5a515b91531ba6b54b31,1
a168b784c22480e2031709598ee69bc4589dcab0e588bdafb397a0fd354451c1,0
c7c081ba44ada0468f0d31b458c694ad3079177b4a7e54ef25b90ae9c0fe4d14,1
3c360bb29132c9be59a85568d609c890ac2b618078ce788031045e0f85583c51,0
83e222ce9de7ae3ebe392b3583e78c01adb71dd7721383519566ee11c5b80efe,1
9805ee3702cf062afe2f381c245f040682567531441b99fb89ed30bd0ce3fe91,0
e0d35183ab832839b29359e2cb752666c0d108fc93bdf1d9ad340a452d76e811,1
50a33baf1d94b873adeea39949dbe23a3b26c4ebb5d1d0adbc9d2aac2bda65ec,1
af42d50c36e286a6c950261b54c566dba2aa8a16be07f40d91866ff1454026b6,0
fb50e07c65934cb23e974d0b1fba848985d1efc6ab1dc27992ea753a16e49f1b,0
62c7f295d60ba6d78272904c18b31db70b4daa694a83df484a33208a9703e417,1
de86a3b182d95f6f4e21af60adada2565153599aa73645401820b6aeabc24707,1
b9dd7766d15be864b064966b6d36130da43e972f7723b30ec8a853e838a53636,1
7cd9159bc581ee353cd30217da2c4e36ce5aa2804670869eb6db9a0b150e92f2,0
02cc6ace0132155a7b8076e30aba4a92c1a7068d0c1de7f20816a0a272d057da,1
b25857015abf0829be764d77886ca0a6b1c58702181dc63d7e0311d7dcc86297,0
7d5abfc068710a6c925ab7279d955a2ffc52d62fb4cf3aacc0c58460acddec0a,1
874e0554ffa70fa09236caba4797a952fbd2f27f81940d576b8d4f24aaa43fdb,1
5913287d63032840a47662321c39c6906981627909da4a1e6d2adacb191959e1,1
477a4069bd63a5c7f510009244107e699b1bbf406bf2247e5f40a99eaa855abf,1
e52944decc709666f4cf38ecd7c0989ee220fc839bf2ce2cf0a995502ee53b6a,0
ad048c462337ecca2b2ab36d8beccc792653f29111636e01b5a5f07aa9cb8c15,1
a54f309d983ab4eb92354bf58e5158fe55b80bcb8ae05b352f5afbebdf55447e,1
2b045791cb14c5ef9bce1651d66a0b1c36250d69b9ff3a593423afc6ce14654d,1
2cc2ba110070e7647c3e1643e23f5e82edbf1241803d231bdc940aeb303f76aa,1
ca43d0d3db4a09db236dfdb94b72da8b1924cde129856a9e0563c917f6cf9023,1
99436e476fe72083d3c14ad10075433a8036e0097d197a3fac66f039f15317b6,1
ea68a36293ffbc108975aeaa6df2d93d6891660167b6173158299782674fdbba,0
06c205baa588ae0ccfb6cfc8899c5281f52e046c47d6a6a6164d51ffc1533ce2,0
0e36e4af74c4ca656ef7728dd8c7bf7339410fbcc62c91687527ca8cfa32585c,1
0727ca120c6b43c2bcc30ea1f608ea6b49104b36977930bb8bc36c3bae0b17d5,1
efb45697d39b9a7a82e78afd9ed1b369f867b2994a61b1f819d417e697acb4f1,1
eaddb28d6ea2acfee641e14c642cbbec637291aa9f960bc6292efc55c008e91a,1
77e71708bf0fb1a2e465a0cb38a8798f53162bf43166bfea1d391ebe974b65cb,1
b4b0d93b2e0067eb69965e8b1a96484a5a5397f8084fa8c23b7a91c9740c9e51,0
c5c0371abf56c75509ebaea5e1cbacf1b5cc3bc2c420be8afbaf91f402dac702,0
041bb325e98415ba108156e3bcdc51c22105531ecd5957ba6373ba3f64557d79,0
70234c4f372fd9e30bc6ac3a28529215d46dc4c98dca66b8fbd496f61cf61457,1
87889b696df0af7027cb5327859a58e68c54bd7512bcb2ed529880ee8121bc61,1
4037c1d6dadc9c65f7f2ff372b6e086176ea5d54061140f370641fcd6974155e,1
600389a1d49bd0a8d80c14e1a2dad1b936ca6b651ae5f992915695e064166b08,1
d4f21cea64f69902bd14a857bffec8d6b0f237e29d0daca070deacaa9d834de4,0
579530e124dc909fa120199c052ce20ee08bc6285e2c8fcf55f49307eadced6d,1
b1fd25136beb0fabdaecffe8426a1f73b68dee07d1527d55d8f330f88c7495c7,1
6573dfb6c183c8ae58794325ff016bcbeb307d28cdb4e8f3030cede7302cd40b,0
a0765534678ca1471751c1e88f3655f22a79b8f037591bb6968b0f114abcd197,1
48f6ced4219864375ac1bd4c8758bf168d2993294e73607cc542bf0140ad6444,1
4cb0b1f6f22e8148b9db940dd899cfb6a640d0b88e457f7716da635a70c921e4,0
f5b960115a1cd031ef382ab2ac4975065e486e86bf8c5a5fd2a46cc3bdede713,1
61be94ea897fd48fb88ed627694520a961dae1f6fe02f56ded6d661729f82922,1
4bd5d6a44d0ad1a7c2fba545d8b25a9a69f35735d536c30a980acae592032096,0
6b54532a77a99e3abbd1114cb835d9de45f215209c4e0f83b68fd66f7fd439aa,1
f778fc314495a3ccf771b624922bc818bf180b39c7261b0da5a98aa8fca6858b,1
a609c219361ad31a5965d4357d60c50bc12d77af8aed34394ceeb42e24876c0e,1
c882cff1b7d13dc5d459e3bb1d24ebc10350e534b4f7f5fb2dba3765743bf4e8,0
9d39b67dc1703e079f3b6783527bf502a9fccc85ece75da91e6196e5b32e3811,1
f2d8ef8ee101f5b6e1469a586fb561880e1c1e9bf722481f5a456c59aa3ac04e,1
fe7808bba495b6f1e60af0de938fc8a5cf94ab642ac131f40a3e4608874c5234,0
51488ff8d961c34f9e4a8bdd4c93ea7753dbb1939f62a998c59c5d9252517d5a,1
b75bcd1ebc3fcea5b744203f8e959817d9d3c379be5c87b01589d5118aea1f64,1
8e0d462ac6275faee2c43aa5728e434bcdb54644a8a191bb39184347e25755d2,1
fdcd8da70443553b38c518a6c5f093d49b380095372592924f223393f6d1831a,1
b981f7225b2a7fb7facea662f182a15b42cfc45e268f3f17769e8238af941531,1
890c479844bef289710cbc5aca1f3e38cfb13b98ca1a427d9979767c41c79fb0,0
90ef75e28249e9bac189bbf548b1b2134312bb56abcfe83497562d8275e56837,1
ffabb092e0ae3667d3aa1392e673a3397f664ea013ff30ed9b40ebe9b8647ac7,1
50eb32d0f990e5fe17b21a60b23ce46d21d8988480c3e931da389eec43247294,0
16dfe37d782cdba2e81a8e4e29ce983e169270dd81f3cc64be0ea35fdb4fb290,1
ac063f332e4f97a47c31994b3f61998839d49d24cde5e6df859515e56c409410,1
064d8780cfc5eade87b510f2b4180ac1c30067b7016e4d97b9a962be642ad00d,1
0898a6c181ce7b58f297292fd4ca76c5027856336b8867a785f3122becb53487,1
e00466a1abb18804053912d2df1b5acee2dcc35875be3a94322a3209c0211117,1
7606a990fcf660b328bfdbce3a759134ae6a15c88b36f250abfba7d5f9cc23d5,0
3880529eb613ad79728e4f3a595cf94bfb849ab2340420b6cca497904a559037,1
9ddbaeff8a3fead78269c83c514ccc37ea45bdc7e02facbca01a8e3f71f7a90d,0
16c941e40ae288f3e4d4fd89bc313a2cbd7e1b599c0498c9fe41bae2f7d9ac8b,1
9e4c636cbe980de8cb08decf6621d4c71c783b82e45e2a6c0694a59de0747c8b,1
628753ac1d1c100fd984eb854074ed1d290b8e626c20702b5d4fa9035708969b,1
4e39bb6c6eda809294229ba1b2e4ee0deb3dde3df94751597141d548e82f7406,1
6e33a4a5da95623d6c112f38ff1e617595d6d33870eb21def7dcee81b2644be9,0
687f83d903d74fffbc708041d4e6f9062aee9b63cda3901a3cb90a9334555335,1
06446e189f85b556005706d798fc6af7856dffff67e12d1febd1dc842ff85f2f,1
9b2673777addb069da5a129b6bcedf97608df3eab366f4bfa3d5facda1cc32ed,1
e3a8b60d61ac96a9893714188b67fad0dc4eb3685984bb3a3d74f1e4588711f2,0
df4843eac3c15688a30703932380cabe70f1ad9a30d61c593cac171bb899cc40,1
a82665c36b1d390773cb325ee8027000ec3b9d4ac765ddaf044953c44039e1fa,0
4a5ef4944b33cef932f0723c247baecedfb39b84e145fcd536c893b850ec17f6,1
b4573c62fcde9812bb0d4d62ecb7843c19fe92bbcc1a4a6d4d5f2257a71c9945,1
ea2546ccb21d0865453d244b89013ddbe36c488fd3ed9d4cd21817dc1b5e08c1,1
e449b5ff60e2b2bcd959add9714b39ce7864b11543e78b92a6d42c1e9294700a,1
45f28c68e4649cb27f8cee11c96e1e86b9bb9dfffc90abfe621184b84f51c24d,0
ea6db774d47fc55339fadb8a1014ab2758ed574158425476f0864f3d2c57612d,1
dfec1075b2ca3732a43927ccab154fc2af13ec4dac2b912ad6403fa4b5f905fc,0
fb732734d0a4c6db0c30abfe2752800f96b02abe2943539e12b2523409d2ea51,1
b09a95c97b1af3e6ffa7f49aae04845b85c177895ac5c102636f889f38e6ba7f,1
d3b71cb995be48dc250ef1f0e35bba8994ff98a9fa975fc0ca0516cf4d1cf5a8,1
22921c0824486fa9b6a44568e037eab5e1444b634346e17e69e876eb2dca02e9,0
7b40fc5ff593e4615450dcea7d938536a6787a6d52dc1f0ff63cc1ab8fcd5b16,0
2fa27ab41eb1918b137dca997083570d19ba2d69d1f7ad91b81a2efebb90770c,1
05ded8eaef1d01c43c534988fd74c96ac978e653a6b07fd3c53bff3e47f43d43,0
92e0728eee803e2c74a1d6f61f54ed513ff41a123e446d255fbdf42048af7993,1
6b1402ee2a9015d3216072319f10ce4745551418d4361d35150fc027de1342d0,0
50595ce0fb714488d13b718f0108173b2a45d4a3598de62b6297b56e4fa4a8a9,1
548f7232bb7d878ec9cfd0439e85df44fe558ff9e319281b0776f25e0b18e6c9,1
a4ff4c9f8049a2c281542429b0e5c4c6c9a3394eaa8cf4c089e64f92b1d50e85,1
dd968c1afd157295925b1595ffcd7171f7df7ecbe35fcbdd5c712f6208536930,1
c8c1054c1032debd0d8d78f57b1e8e992e6b196e5e0b6a3e5744c49eadfcaf90,1
f42fc4674b6af1b767f22e89f365dff3438069969ab73e1901a363d8a91ca966,1
19faa506189b2cab9c0635f7b9245781f26bbee13572c9c9a070693ce6cdae0d,0
4885957123850f6e742722b01d049daa983bfdf46fd552276757d270c312ef20,1
47c1226a2c51935d5ed8fcbced30985d0b97c4a7df25ccda4003f1c7bcfddfde,1
2a22128208f069378d4ec8e2f1d4fc51094a9687f1be1ef641c1fdfd8ea149bc,1
28dde82429b8c75075a2a186e660de665c3271192a2129dc2ad56eae180b56a3,0
260ce252d9152191b67820d10aeba43a9b0802b9ad81a984e5f7806dda4ee46b,1
131ebcb621c375df091d02b31bc06942b57170dc5bf29862b1ac0dd12f07d087,0
0054382c965ac3d5e6cfdba1856b733615f61c37392c3ae8fbfc5706594f584e,1
4acecdb209209dab21c1cc77d953e2f7af30e7ee5d29b78f6d57eaa33b9c9f2a,0
2766c7441dcd68ac33832b3526943e9717d6b15592464590735f14c8c394f8a2,1
99a72f6bac22def29c0ffaf7f808f503b5544d979afcc329f101383b3a20e786,1
0b8589262981c5badf8d08069e1fc1b31b29ef03a232f612c5810ca9ffc10623,1
adaca2620b4ce29467feb5defb1707e490ce4e7b85d0c8982062a9daac1a245c,0
99b28d07b01578768bebd6c543e031f789b4fdbba5c81020cfb7fecc2a50538f,1
b2931f881946ae48843a3bed1872d29bd0158358e95e1058bfcfe4219f414156,1
84f2acb0d40e1835661d309207a208080f6253e58f5d10bef4c2f7d2c91fb9f8,1
f5879da427900db47290e8e60d064e270c9a7485da605788526db2bce4aebefe,1
06b3714f5f5a5bc15444f73cfcc5f74400b16189b9a9290b87f325242ef5411e,0
ab1bc693ea9a03c50e14bafc9b475b4d5b112a26959394c6ee5ff96316392f3a,0
c45ed7872247ec08c1e8a76346cced536c80ff869d2ce3f964ecb8ddfcb1cd1c,1
a8ba776ebc1952222ce411a3bcbc2831c5b78633a53d647e7b629a134d91c935,1
30b6dc21675933e8ce65e9b80cc586a0b0cbfa55ab0eeae3c9404884499f7be6,1
b5ba8f3a3d2ee0dc910351e346926ca333b5af510d090718faf308aa9757144c,1
a6001fdf168650433fb3959ff1f7bdd70f5b59cc05e9342b4403ed53202a1109,1
f3633e56ef143a008119556fd6ac58427a2dd19c96452e7f608f8930e93fa27c,0
06213e71ca3c7823af8f911212153928170eecea373257358390d388c837617e,1
1527af5cf256c0164d3fa91f63fa9a8eb65710b6af6c7dc45dfc5c607de6a656,1
aa3010261f6a7f4b6d83a8a90640d8fc17a06b0949611d2923efd7182cc1b176,1
cab1fc65b9833e61e7fcd8690dd37c760f0b17e4ae8c33f29c35fbac86c8d5bc,1
95451b006ffd64d41a9ba2211b372584a786dbfe795ce02e0a781241df1fa16c,0
5bc5a08e3aba751f481a9759ee274273e502a01e5f61ac7373130754904f7a19,1
c1f884799358295700c5cfdefd3aed8847edb422e21a6b961664155deda239b3,1
da6d3a9033696b59802c42e78c826f163c696f52ab869696c4b2bf28225b956c,1
f1d9757e960fec5a75aace9a0c9886e1c865580d65c6a577910ff64b78cc0b52,1
c79ebdc45b97aba7fcb924cee527a7fd350191762248e3a3ef21b19516a53e93,1
1b09926ed996e51a68929b146f70b2eff10fcab3ebf12246301d0b962dca49e0,0
bbd2194c558fdf6176edfb57cdc14bf6c1589131efced9c6b0cd3b4b10e230b3,0
0fe075384d3bc9f2d30dda44113856916912e5d6948a6bc633c956e26e7ddac0,1
b7108662f469720500487d222be847ac61a05cb0f3a052d6824035bc00964f04,0
cd131b44fd46925782762cac8cdd3f15fb850c879214939a825fae0a59fa3220,1
66c837d7b019c32d4d9dba2b1123ef4266bddd77855171c6b65a08b0b6a6ce6d,1
d50525fd17e60ec791a4704402bf3f8b2feb8434d763cf9652446fb34a200c25,1
9026b56b8ff625e59b328f6ed3e8ac730dc32481c536ecd1e989e83f8cf86af0,1
5585aedfbd6611b2a0e272425631f4406a6321f4afeb36ecee2c83cc4183899d,1
61572eeb63c5658badfbf11a0f6fbe108237e73cad9974eb4c3ef3992afd1c8d,1
3ca9127179ab5d65110d523d25f0c5f23d49e2b9605b6f359d6a1e944ab677a1,1
083768c9b58c70059d74a1ea67795b74df83edf7d9284016c0ac47e8077cbeb7,1
39ec511b2401d2acae1b6de913f1b71d15a13ae5c8d1ee753dc3aa2b2814bde6,0
133f34b3c1ce4168f2cc646d7b414b3a2ac3766b5fad5e2167132d7bcc31543f,0
06709afbcea69580586e4f67e2027bc49c393aaa2758b31b1a07908b401184ae,1
6c1c3fc997f45eeff8aa8c75257333988d5c81368d1c13051eca2241bef6e37d,1
aa3c90e82b87c4d97df3d9bcb2b3d4b13c2974bde3f61a357f1b3b27ec628617,0
9bb8970f36aba6a55dffc63492247fb9ebe068d84a10c82a4ffc3de8f689e2f4,1
ec7b22d051409bded6a319b1af0a46c1457a6f46146ffabb64a0baa7dcee8c8a,0
354b66346971e10f426c28a950e58873364830a49e387abfe13f936258c24ca1,0
e9d1fd5b8935f4bd1b0fafae708b3e4b2bff0e311c30183887c490880bcbe4c0,1
7bbb214d1d2625357017c9fc2e4ce5904cf472455816551f34d2e6111d7a0d9e,1
ef2d0911c6d860e431ae1097fb3d98dd39951a633f39e823e95f3cceac7e506c,1
77fe42de28881f8782bf136ca4e88da73bea1f1a94715f504ff0ff1240ead6b6,0
280a16f07bde4c12f9299afdf7a5b93300d29fdf199dcc77af3db80c9ed11652,1
b14a55fdc450e0a8a4a588a82b2dda657b2282fe1fa8a84d727e94b81e1d4646,1
430ee52d8a0235791b0c76536bc49abfaf33aebafaee25dd245668f8418ae53d,1
f00d88ba4c744732671e45c307be8a4f117a3fb6fc9cc517ccbd54eeeddc6bbd,1
04906bfddc4e88f6700d6cce9cfe3b6fd1adf47404c8209bac13575fd305799a,1
a7cca77577400c7a9fa67cf71569e38ca539a368c37d0f1bb6402e5b0f1b7a60,0
1cdc647434abe8e589739dafdb6f8f666ac7c2fa87d3fa84dc0ea144cc24c58a,1
26859a1d9656f52406690ec59f307ff00ed919b192b3e93c23c45ca829eb5f17,1
d03cd272020544d6c6f0a0928246923c1cf574fe5faabf554fabc030d5626540,1
b3385885791e1a77aa183524d2a3de41b08cb612892283a324920035291c8b4b,1
6d51d049d773e8db92a6842f0b32b29e416ccb4b57c36c640b1d8a1631451434,0
8d6cc1660107a319f48d598cdc85883df809d38a21198ca90cdd63e6e62ff56d,1
eb9f5db66b53d8297228b9ab7c4b19de7938c53016c3939172b205420d3e1ba7,1
cd8ebef5b4129eaf4f19a8c4c3e2669f71d1539d9169c43ff78ea6cf67e41e75,0
9f7fca248757c48cb39cd5ebbc9048f17d9d5c60057afb85a17deee4f41f0b03,1
5b4f4e3c141c299031ba485e80d9b7e22483156a593a5b0cd1ebc42e0839888c,1
9819c75749a84f181e87231d6e006bdd45904c244ccb92269f5e24bb4b6a718a,1
a3cb9e3637e286f9916601a6f43341aff1400537b17a4dbb787fd917f074fc91,1
01be48aec62f3280d762860d6f1d42559b85516dab755a600097f774d1b82dcb,1
8ef0dcdcf232edbd9dded5b3c560e4a313747937386e86f6b440a5f23940752b,0
f7215d96b582156a22b4eaf0c53849c64a09b56b3967660a0895945475f2c235,1
f058ca36ca688e2f53fc53f0e3308a0a85c25fa6d80f02da559910ab09cf72ac,1
3ae95fbbfd4282d17bb869919193abb3c12dbb104240a66534bb43c01192367d,1
fe273f4cb46ea35abf90ad84fa93705bd6dceaf1f6c42b844648658903b2bf95,1
6992c12fc9487bfe6d4fc3888aeb4bbfcac7d4ab50ae9b5c2966432515f8c96b,0
314c6fdb19eeb61be5512fb0256f2e423e17dff6ba1eea724cafdae3491564dd,0
55a1f59d08a937be844aad4d498d10da5529d37b91fa6f953a79731ba86a119f,1
62f4125da0c265be89d8ce63887046e9f8bd098ce4c8634332d86b82cd5a24be,1
8c0694c89834f534ae852a0854b560fd26250c6b9727e9091403231955bd0de0,0
5774822c5d108e45ecbdf38fb6c680335fb633bd6090be8e0871d6a725034e96,1
aefaa0585f092ffe11c1b255217c4dd763ae6db21f3fe4a182391a99b92d55cc,1
8760f8673ba0f9e90d1ad967e35cf2b280556f057cb1c19edbc54fe6a225fba6,1
11d479aebea8d1c6c5c4103fd8d51eaba2113a1f7a909045b5fb5d7405a8848e,1
3a1be0fb4fe96f2d69d737a998b90967241860fa632dcc5c687d1063d9e1ebb9,0
a35c692d5ec423a98c703ee0f627f7b1ba339eba1f676c6595c19280754cf75e,0
11dfa787b20c67809d396a4d6a0c30397c0603350cd86235eeedb3489c28da1e,0
b3223aa8734259c5c02a91d83497c8e2537f07a29e6f21cd438a1bf80727c191,1
f9bec6f759e948839d3d63e731877116b1f94f20bb3716b91ef1ebeb7464c9b5,1
d93e6b480474a307a2290fa82400da4b64fb610785bba50102d96da1515ba4dc,0
8fd757cc145b92b82d53cf0c38dfa1a59884e61cd036b1a838d1e803fe7368a1,0
3f5c3fde97067140a35921018322a16ae63ba073ed6ca60b27d679dc2c9ef869,1
f407fc59816805cfcb1f6ef9ac0ebe23812a172b6728e8dec2d13166e513eb4f,0
744507ad6a3798f7356446aa5d86fc1f952a8f7a53df311a441bd852ab20339d,0
a614ae8ac56925cf78529ac6432ff10845e4a00552aec5fbd190c42b0e639bf0,1
76aa09c4d0a19eecf6ab72e704b90e395405eec8781cced0cace10ecc7a606af,1
8466ea39a3e074fce81c3271179f486cc470aac9958f6a4953d76d3a2aa8b639,0
951834f8f8798c0faac4c003b4b6d2b5ae665af44e11fb229ed43f8daa7b2558,0
292ce1dbb1bbce6a741792d20e0a7908be59198b1cf5a04192d87b9c803e40e7,1
532bf6fca8636ea3c19791d2e6736a17863f3af471fccab4e0768f5636c95faf,0
36f6f859cb81f042d425170d6ac6a30194281d4f8556bae59d1d04a0ba0d25e1,1
b03299b5c453ade722f2222628d0156a8b76ef778dd9c3c0268c4da9a0f0f947,1
eab21b9d94fd54d311a7630c17cc8308d97e983dbae2e781b56a9cbbd4d0cb56,0
1bc62599b25c36c4bddc699e760e8e34d7e28e988be6670d3bd9bd1ea8f46302,1
97de2f0ea06c94869fd8b3ba81727e4e6769fe7a74205a2312c2c20d57bcd687,0
67e5dff8e096b10cde8c86be7898e86883663bee63a51e8470f31a6c85f235f4,1
e44cb2c009bf8985689e5a069fa8bbf6a631cd0bad30d98e22b8ff6060c39220,1
21bc2fcc8d16f6ec9e78ae810518f39d795ab4deb3e56ed28039ec852f23fd43,0
680cbffb362e84f691634a42f00a0abc7e7e9a1e67392cfb16151db7161fc89f,1
999be38aea0cbb93472f1be2fdba306bc13b56e20a0d768fd0daf76c5e78c747,0
f1a22f8dbbb27714af403c9ed114afc42a042fce662da8389e9fbfef45f626b2,1
ffba25be90b0cf1c70d23c82e6f0be309e75b75fcaeabc5cd2f96e2c5ea2ef1e,1
e544e39f9ec20714c7699b2642e1199b06ed45b05d21373709ccf31e6b97a05f,1
c11343e8ece34697a19822972e636a361fcd438454e8e7c26cddc2fed9455755,1
76cd67d0e8e5b4904d497db69666f6a19dc48cd374870ac7dd10643d5ccf8563,0
2500ad5814f3edba90c3bedcb78e4bbe7c064cc5eb1a368fec0d03c3c47a3b7a,1
d83392fd2b944bd125b3bd71eb5c7bfaa40ee71b51f244466cc932104a51445c,1
6bb41aa7272b0c1884649fe0599302b0deeccc9eb6340c814c92c233e2d2dd51,0
76b8a94fdf1d28b624a3cc0a69ce77d0cdf8b2a8ba3f78d999047524b061d724,0
d39b21fc93e58fb6558766fe0ab719cc228e5cd1061cae1383ae06e98e6247a3,1
ff8c15cd0de11413b6ba5df48a7639311c8a66e0a91eb9fe9ed69f41da755002,1
5a9760b07d6269b5778cc6d8b3ef266f144f9c6547efd4c553c8778acf83be99,1
3be2676e0257e0661bb799f3345435cac2b2956e9e6e003799c119caf78256fd,1
2b0e673b41378dece69502c05da0fc06740dcf995ab05e99de2a988e8825204a,0
0c4d23a9c1e4b25aa5ade00716331157b2eb3674e3fc9260411ee7176bd368dc,1
f609b2b8e1bac4f39f27912ce9a2670611fe08be0b2049697351f70e47a0ed97,1
4b65d08f8380f3fd9f81e4fcfe30a049b4c4c7afc182e1d5aac89c5161c9a462,1
aa0cc38c87b1b37ef122b4b5cdd1ceddc32be61b2017360c3049b8c36ce2c595,0
c60086241694766d6620bd638065f492d4146f491ce2fc6b972ad7eabbbd584a,1
cb10d90bcc8af69ede7f022ae0f4fcf26cd240a57e81ced42ee8deea04dc7ea0,1
eb45719eeecbdd6a3afe65788551da8a74f662ca5fb9d779974dcf432bdfec62,1
c6a368eddce315cc01ff2e78d42946d66e8729ee5d53aa40e84da49e4c1bd29c,1
ee1bf045c6ebf157fdfef59ffe45c74c9039b4754fa303233af1b5c366b54e90,1
5c9fde7717da4edb05b867b113225354ea40c0df891f600f615f3138bc91724f,1
4e8ea66f994c314f6fa3ca7c19a4623e84f5c5f50cf0829d20ce466126513210,0
b67fe4a8ba48f892beb42c27c990d5c8252a358534c11310f8b4d99b4dc0bd35,0
